id,idcliente,estado,anom,,
162212,M-356-8723932-Q,3601/588892-1828,,,
162235,M-277-8723979-N,3623/040514-7258,,,
162258,I-435-8724026-Q,3645/100130-1541,,,
162281,K-292-8724073-U,3651/021024-1325,,,
162304,Q-335-8724120-J,3619/525221-1137,,,
162327,D-296-8724167-L,3652/906447-9799,,,
162350,D-535-8724214-J,3649/161249-1927,,,
162373,W-484-8724261-F,3675/900942-5330,,,
162396,B-408-8724308-Q,3634/668201-9513,,,
162419,I-386-8724355-D,3636/494250-9835,,,
162442,Z-462-8724402-A,3622/168155-3988,,,
162465,E-522-8724449-M,3608/736579-9373,,,
162488,A-337-8724496-X,3684/415689-0229,,,
162511,X-263-8724543-L,3600/239473-0141,,,
162534,C-337-8724590-S,3602/064094-7053,,,
162557,A-305-8724637-G,3613/609762-6147,,,
162580,L-361-8724684-S,3614/825536-8289,,,
162603,L-444-8724731-G,3639/418929-8537,,,
162626,Q-492-8724778-G,3674/549288-5411,,,
162649,H-292-8724825-Z,3634/311779-7953,,,
162672,W-451-8724872-T,3676/606415-4945,,,
162695,X-319-8724919-R,3603/196045-7441,,,
162718,S-484-8724966-W,3626/870077-3873,,,
162741,L-404-8725013-J,3610/076494-5206,,,
162764,W-439-8725060-M,3646/870443-2209,,,
162787,L-407-8725107-D,3620/449893-3627,,,
162810,B-433-8725154-B,3628/051531-6491,,,
162833,E-272-8725201-Y,3697/830818-9542,,,
162856,W-300-8725248-V,3634/140082-2884,,,
162879,D-358-8725295-H,3648/099358-6496,,,
162902,M-506-8725342-G,3677/638313-6705,,,
162925,E-375-8725389-A,3603/029489-9617,,,
162948,R-529-8725436-X,3652/461527-9343,,,
162971,M-400-8725483-S,3639/214191-7228,,,
162994,I-501-8725530-A,3697/779334-7045,,,
163017,L-477-8725577-A,3684/425271-3408,,,
163040,Q-230-8725624-W,3650/020894-6183,,,
163063,A-516-8725671-R,3684/111304-2761,,,
163086,A-377-8725718-P,3667/083930-2088,,,
163109,M-238-8725765-I,3630/058445-2041,,,
163132,K-520-8725812-W,3616/534864-3932,,,
163155,F-247-8725859-U,3612/091269-4548,,,
163178,R-462-8725906-Z,3641/168615-4730,,,
163201,Q-345-8725953-L,3650/948604-2169,,,
163224,Q-276-8726000-N,3693/585253-1198,,,
163247,H-269-8726047-Q,3667/481640-4008,,,
163270,Z-333-8726094-B,3668/958611-9271,,,
163293,F-373-8726141-J,3660/384803-9433,,,
163316,P-337-8726188-Q,3676/606415-4945,,,
163339,U-503-8726235-X,3655/437724-2726,,,
163362,U-279-8726282-N,3693/846525-4588,,,
163385,F-370-8726329-R,3667/035098-5147,,,
163408,O-451-8726376-P,3609/832006-0868,,,
163431,P-283-8726423-A,3646/924646-5665,,,
163454,U-506-8726470-L,3652/665292-7767,,,
163477,J-284-8726517-G,3656/138220-6083,,,
163500,Q-329-8726564-V,3674/549288-5411,,,
163523,Y-423-8726611-E,3695/997309-5834,,,
163546,N-434-8726658-E,3677/911641-6139,,,
163569,V-455-8726705-C,3684/217045-1010,,,
163592,X-275-8726752-R,3620/449893-3627,,,
163615,U-493-8726799-D,3662/145429-4860,,,
163638,B-433-8726846-S,3600/068708-6320,,,
163661,B-318-8726893-K,3681/290613-3190,,,
163684,Y-266-8726940-C,3680/167343-8072,,,
163707,N-525-8726987-K,3691/938888-9296,,,
163730,J-285-8727034-K,3614/012187-0895,,,
163753,K-527-8727081-C,3615/248826-0016,,,
163776,R-254-8727128-G,3648/526842-0131,,,
163799,R-414-8727175-L,3682/545506-6496,,,
163822,L-485-8727222-J,3673/761993-1970,,,
163845,X-527-8727269-D,3621/481546-6284,,,
163868,M-524-8727316-W,3688/827188-3676,,,
163891,W-432-8727363-G,3602/238232-0671,,,
163914,S-531-8727410-N,3661/595218-4540,,,
163937,J-434-8727457-S,3628/304589-8889,,,
163960,K-379-8727504-W,3619/078800-1458,,,
163983,M-275-8727551-X,3616/534864-3932,,,
164006,K-346-8727598-W,3667/481640-4008,,,
164029,L-284-8727645-O,3644/805338-5984,,,
164052,T-362-8727692-Q,3643/357155-2844,,,
164075,K-493-8727739-I,3662/145429-4860,,,
164098,B-307-8727786-K,3649/125883-8910,,,
164121,Y-451-8727833-E,3600/552473-6722,,,
164144,K-540-8727880-M,3697/779334-7045,,,
164167,F-313-8727927-P,3615/613684-3131,,,
164190,J-457-8727974-U,3636/051954-9329,,,
164213,M-428-8728021-D,3612/126454-4216,,,
164236,R-324-8728068-Z,3694/467541-2024,,,
164259,V-392-8728115-U,3663/775209-1774,,,
164282,N-273-8728162-C,3619/106291-6619,,,
164305,X-286-8728209-L,3610/644794-2577,,,
164328,E-240-8728256-H,3686/699468-0207,,,
164351,N-426-8728303-I,3691/938888-9296,,,
164374,B-456-8728350-T,3634/311779-7953,,,
164397,B-357-8728397-N,3619/400968-2658,,,
164420,Y-495-8728444-F,3695/204263-5086,,,
164443,I-270-8728491-W,3607/621341-8237,,,
164466,F-267-8728538-B,3635/592384-1841,,,
164489,U-497-8728585-E,3678/747765-7357,,,
164512,H-490-8728632-M,3613/242284-2780,,,
164535,S-398-8728679-I,3659/015826-0768,,,
164558,S-255-8728726-Q,3627/920162-1495,,,
164581,P-268-8728773-C,3627/870311-8174,,,
164604,L-345-8728820-D,3670/492946-4795,,,
164627,X-428-8728867-M,3687/407394-1458,,,
164650,V-429-8728914-Z,3670/492946-4795,,,
164673,W-282-8728961-W,3614/829725-8977,,,
164696,W-489-8729008-X,3672/003648-6695,,,
164719,O-358-8729055-J,3635/427052-9406,,,
164742,T-343-8729102-J,3648/223403-4666,,,
164765,K-396-8729149-A,3619/400968-2658,,,
164788,U-472-8729196-A,3694/955620-9100,,,
164811,T-499-8729243-B,3677/513922-5580,,,
164834,C-513-8729290-U,3658/302963-4857,,,
164857,S-479-8729337-I,3678/204377-1402,,,
164880,B-514-8729384-E,3630/377158-3263,,,
164903,O-442-8729431-Z,3652/528152-0142,,,
164926,U-531-8729478-U,3621/559520-8127,,,
164949,J-277-8729525-E,3695/974694-1744,,,
164972,L-291-8729572-D,3614/411804-5321,,,
164995,Q-465-8729619-N,3643/068195-4795,,,
165018,R-307-8729666-E,3635/840480-0054,,,
165041,O-362-8729713-T,3665/558126-7035,,,
165064,E-290-8729760-U,3662/249140-3878,,,
165087,T-525-8729807-O,3625/229143-2206,,,
165110,R-315-8729854-X,3635/563903-6827,,,
165133,L-323-8729901-M,3606/150112-1628,,,
165156,G-380-8729948-R,3669/446328-6763,,,
165179,F-389-8729995-P,3655/422588-0529,,,
165202,L-271-8730042-I,3698/807114-6736,,,
165225,H,29,-8,30,89-R,367,,6/7,,555,,46-,,1864,,,
 ,
 ,
 ,
 ,
